Id,SalePrice
1595,118460.0
1596,219409.0
1597,211012.0
1598,225682.0
1599,165943.0
1600,156298.0
1601,61165.0
1602,118564.0
1603,66294.0
1604,257538.0
1605,228499.0
1606,166220.0
1607,174896.0
1608,214038.0
1609,181351.0
1610,150826.0
1611,135535.0
1612,167845.0
1613,161138.0
1614,120433.0
1615,89841.0
1616,78201.0
1617,89724.0
1618,139384.0
1619,139640.0
1620,142897.0
1621,133932.0
1622,149028.0
1623,258260.0
1624,207939.0
1625,113528.0
1626,167705.0
1627,195754.0
1628,278674.0
1629,182676.0
1630,361504.0
1631,239038.0
1632,258270.0
1633,175192.0
1634,184773.0
1635,174762.0
1636,151021.0
1637,211383.0
1638,182792.0
1639,184545.0
1640,239482.0
1641,181626.0
1642,250668.0
1643,225890.0
1644,251555.0
1645,204908.0
1646,160352.0
1647,156928.0
1648,128410.0
1649,137268.0
1650,111974.0
1651,117358.0
1652,97942.0
1653,99132.0
1654,147103.0
1655,135109.0
1656,145778.0
1657,155084.0
1658,149650.0
1659,120434.0
1660,156361.0
1661,440908.0
1662,411519.0
1663,388176.0
1664,597598.0
1665,311757.0
1666,305289.0
1667,403869.0
1668,341980.0
1669,320011.0
1670,358907.0
1671,276732.0
1672,437233.0
1673,290328.0
1674,239386.0
1675,204602.0
1676,201231.0
1677,224778.0
1678,493279.0
1679,412126.0
1680,337151.0
1681,248380.0
1682,333451.0
1683,187343.0
1684,168413.0
1685,170851.0
1686,167823.0
1687,169241.0
1688,182860.0
1689,189014.0
1690,192855.0
1691,182490.0
1692,260062.0
1693,167382.0
1694,185358.0
1695,169784.0
1696,281354.0
1697,172578.0
1698,333180.0
1699,304167.0
1700,263282.0
1701,273687.0
1702,240336.0
1703,240448.0
1704,273658.0
1705,236536.0
1706,216169.0
1707,215792.0
1708,201870.0
1709,258204.0
1710,218238.0
1711,277288.0
1712,261983.0
1713,288253.0
1714,235459.0
1715,210607.0
1716,179834.0
1717,168152.0
1718,135736.0
1719,208104.0
1720,229370.0
1721,149329.0
1722,118220.0
1723,149159.0
1724,202616.0
1725,244040.0
1726,181954.0
1727,157217.0
1728,164257.0
1729,168503.0
1730,142773.0
1731,113879.0
1732,129255.0
1733,106536.0
1734,128889.0
1735,115641.0
1736,103709.0
1737,290765.0
1738,276082.0
1739,230013.0
1740,216434.0
1741,189218.0
1742,179281.0
1743,178410.0
1744,396782.0
1745,215688.0
1746,189720.0
1747,208795.0
1748,220374.0
1749,148592.0
1750,124233.0
1751,236127.0
1752,114409.0
1753,152524.0
1754,195332.0
1755,178272.0
1756,127102.0
1757,119465.0
1758,147154.0
1759,162578.0
1760,159709.0
1761,141427.0
1762,183623.0
1763,186327.0
1764,121324.0
1765,144249.0
1766,193600.0
1767,221921.0
1768,140177.0
1769,165910.0
1770,149627.0
1771,126139.0
1772,136714.0
1773,121017.0
1774,145334.0
1775,142380.0
1776,133251.0
1777,109557.0
1778,140941.0
1779,132402.0
1780,173748.0
1781,129825.0
1782,84709.0
1783,141654.0
1784,106213.0
1785,125882.0
1786,138876.0
1787,161677.0
1788,62056.0
1789,95266.0
1790,90021.0
1791,178309.0
1792,157210.0
1793,132120.0
1794,150116.0
1795,138283.0
1796,134506.0
1797,105776.0
1798,121870.0
1799,107066.0
1800,134701.0
1801,134555.0
1802,128517.0
1803,149834.0
1804,137897.0
1805,133065.0
1806,117899.0
1807,132635.0
1808,125466.0
1809,130115.0
1810,130474.0
1811,97994.0
1812,101001.0
1813,132745.0
1814,106161.0
1815,56212.0
1816,103653.0
1817,107142.0
1818,147876.0
1819,127545.0
1820,47964.0
1821,111941.0
1822,160337.0
1823,43819.0
1824,125597.0
1825,141360.0
1826,111203.0
1827,108736.0
1828,127313.0
1829,116780.0
1830,139871.0
1831,138448.0
1832,60877.0
1833,140670.0
1834,121144.0
1835,121694.0
1836,121715.0
1837,86106.0
1838,138570.0
1839,105308.0
1840,138165.0
1841,129023.0
1842,98768.0
1843,128505.0
1844,146383.0
1845,149014.0
1846,159027.0
1847,175528.0
1848,56254.0
1849,103302.0
1850,116992.0
1851,149767.0
1852,126329.0
1853,125606.0
1854,165740.0
1855,150772.0
1856,226990.0
1857,140913.0
1858,135475.0
1859,117036.0
1860,145954.0
1861,116366.0
1862,318831.0
1863,293191.0
1864,293307.0
1865,338038.0
1866,327248.0
1867,214747.0
1868,283640.0
1869,196546.0
1870,221416.0
1871,247723.0
1872,172407.0
1873,250968.0
1874,149002.0
1875,210215.0
1876,207635.0
1877,210499.0
1878,194218.0
1879,131965.0
1880,126425.0
1881,245012.0
1882,236835.0
1883,184187.0
1884,205143.0
1885,220705.0
1886,284728.0
1887,212170.0
1888,259135.0
1889,170858.0
1890,108260.0
1891,116253.0
1892,98207.0
1893,132643.0
1894,121406.0
1895,134197.0
1896,125311.0
1897,119631.0
1898,110921.0
1899,170958.0
1900,147946.0
1901,191643.0
1902,168189.0
1903,212476.0
1904,139890.0
1905,196835.0
1906,114052.0
1907,225635.0
1908,109482.0
1909,130421.0
1910,120576.0
1911,232561.0
1912,360437.0
1913,142499.0
1914,48304.0
1915,316796.0
1916,80910.0
1917,228893.0
1918,141190.0
1919,173953.0
1920,153830.0
1921,386165.0
1922,327720.0
1923,239652.0
1924,249002.0
1925,196767.0
1926,375886.0
1927,130621.0
1928,166338.0
1929,123057.0
1930,129883.0
1931,133292.0
1932,133814.0
1933,200139.0
1934,181066.0
1935,172007.0
1936,199344.0
1937,184287.0
1938,170962.0
1939,246215.0
1940,193211.0
1941,166890.0
1942,172799.0
1943,228128.0
1944,386363.0
1945,426853.0
1946,139802.0
1947,168584.0
1948,177096.0
1949,248765.0
1950,180659.0
1951,241199.0
1952,207414.0
1953,166453.0
1954,175290.0
1955,130507.0
1956,301941.0
1957,153419.0
1958,256822.0
1959,141565.0
1960,109611.0
1961,121710.0
1962,97821.0
1963,103590.0
1964,106504.0
1965,143310.0
1966,141142.0
1967,308543.0
1968,434322.0
1969,398495.0
1970,409163.0
1971,494103.0
1972,373215.0
1973,269337.0
1974,345857.0
1975,604354.0
1976,280772.0
1977,364588.0
1978,343990.0
1979,328611.0
1980,214796.0
1981,344402.0
1982,219799.0
1983,201092.0
1984,167107.0
1985,229481.0
1986,211658.0
1987,186960.0
1988,169966.0
1989,186649.0
1990,203143.0
1991,236718.0
1992,214340.0
1993,163074.0
1994,224483.0
1995,181253.0
1996,253207.0
1997,297954.0
1998,312262.0
1999,276035.0
2000,318859.0
2001,279317.0
2002,232692.0
2003,239313.0
2004,285301.0
2005,223173.0
2006,221661.0
2007,253667.0
2008,227284.0
2009,205534.0
2010,188673.0
2011,133229.0
2012,170738.0
2013,179419.0
2014,188040.0
2015,214771.0
2016,190389.0
2017,196893.0
2018,111476.0
2019,129204.0
2020,91878.0
2021,97949.0
2022,208489.0
2023,148678.0
2024,275379.0
2025,347696.0
2026,171912.0
2027,162781.0
2028,153700.0
2029,173557.0
2030,271937.0
2031,228708.0
2032,252200.0
2033,259626.0
2034,182797.0
2035,234877.0
2036,197209.0
2037,229679.0
2038,323321.0
2039,233909.0
2040,295919.0
2041,350353.0
2042,212676.0
2043,178368.0
2044,166296.0
2045,206627.0
2046,164069.0
2047,139826.0
2048,138304.0
2049,141668.0
2050,170549.0
2051,102846.0
2052,122208.0
2053,149433.0
2054,93367.0
2055,164330.0
2056,146321.0
2057,108383.0
2058,213128.0
2059,130108.0
2060,172059.0
2061,173327.0
2062,130161.0
2063,120814.0
2064,137638.0
2065,114185.0
2066,165523.0
2067,95586.0
2068,151695.0
2069,81751.0
2070,113982.0
2071,94311.0
2072,128964.0
2073,133125.0
2074,186408.0
2075,152285.0
2076,112931.0
2077,166059.0
2078,127845.0
2079,132291.0
2080,124006.0
2081,130582.0
2082,115264.0
2083,149407.0
2084,109398.0
2085,120649.0
2086,98382.0
2087,116773.0
2088,93855.0
2089,81561.0
2090,115083.0
2091,118402.0
2092,116410.0
2093,111870.0
2094,110768.0
2095,152465.0
2096,85916.0
2097,99772.0
2098,158289.0
2099,50804.0
2100,62141.0
2101,115013.0
2102,116568.0
2103,114447.0
2104,124565.0
2105,129113.0
2106,79021.0
2107,196052.0
2108,112289.0
2109,112249.0
2110,121354.0
2111,121257.0
2112,135835.0
2113,121251.0
2114,127533.0
2115,170374.0
2116,116084.0
2117,147722.0
2118,124152.0
2119,120971.0
2120,107305.0
2121,99482.0
2122,129437.0
2123,83160.0
2124,156582.0
2125,115705.0
2126,159238.0
2127,175595.0
2128,121377.0
2129,79809.0
2130,137576.0
2131,132566.0
2132,107899.0
2133,133233.0
2134,119706.0
2135,102001.0
2136,86194.0
2137,107877.0
2138,138654.0
2139,146267.0
2140,136443.0
2141,163827.0
2142,130136.0
2143,147247.0
2144,135710.0
2145,140058.0
2146,177732.0
2147,137760.0
2148,122865.0
2149,132095.0
2150,235463.0
2151,119575.0
2152,181322.0
2153,158399.0
2154,101754.0
2155,138786.0
2156,264207.0
2157,229214.0
2158,243225.0
2159,220383.0
2160,180634.0
2161,226144.0
2162,367809.0
2163,351557.0
2164,252805.0
2165,212416.0
2166,160212.0
2167,223567.0
2168,211142.0
2169,195450.0
2170,215196.0
2171,163484.0
2172,133162.0
2173,191180.0
2174,219052.0
2175,277235.0
2176,312442.0
2177,231972.0
2178,207037.0
2179,134419.0
2180,223084.0
2181,190400.0
2182,223482.0
2183,185161.0
2184,115382.0
2185,120443.0
2186,140041.0
2187,144380.0
2188,148104.0
2189,254791.0
2190,80982.0
2191,73977.0
2192,80142.0
2193,113439.0
2194,97938.0
2195,109183.0
2196,104291.0
2197,121153.0
2198,163344.0
2199,179677.0
2200,143147.0
2201,158154.0
2202,219013.0
2203,143006.0
2204,196532.0
2205,128232.0
2206,141877.0
2207,208425.0
2208,279304.0
2209,272010.0
2210,120881.0
2211,119115.0
2212,124411.0
2213,109651.0
2214,134686.0
2215,104135.0
2216,154409.0
2217,76143.0
2218,64991.0
2219,57695.0
2220,52574.0
2221,316584.0
2222,288640.0
2223,284174.0
2224,199458.0
2225,120067.0
2226,184819.0
2227,192782.0
2228,267997.0
2229,259221.0
2230,159334.0
2231,217213.0
2232,182468.0
2233,187909.0
2234,242792.0
2235,222516.0
2236,260192.0
2237,306143.0
2238,199308.0
2239,98037.0
2240,152130.0
2241,167614.0
2242,118703.0
2243,121927.0
2244,107991.0
2245,102290.0
2246,145018.0
2247,108558.0
2248,121346.0
2249,114308.0
2250,126157.0
2251,116759.0
2252,183357.0
2253,159374.0
2254,182570.0
2255,184807.0
2256,169879.0
2257,214893.0
2258,156839.0
2259,173875.0
2260,147690.0
2261,201796.0
2262,225724.0
2263,396758.0
2264,556239.0
2265,159775.0
2266,322631.0
2267,385965.0
2268,533970.0
2269,148500.0
2270,195104.0
2271,209247.0
2272,185432.0
2273,156397.0
2274,188986.0
2275,157133.0
2276,199322.0
2277,182005.0
2278,148949.0
2279,135386.0
2280,110582.0
2281,156989.0
2282,180216.0
2283,110064.0
2284,116680.0
2285,146493.0
2286,120076.0
2287,383004.0
2288,285060.0
2289,377347.0
2290,460219.0
2291,348062.0
2292,441877.0
2293,490419.0
2294,396685.0
2295,510690.0
2296,282404.0
2297,361033.0
2298,363252.0
2299,347676.0
2300,347349.0
2301,336126.0
2302,256282.0
2303,247228.0
2304,246865.0
2305,203494.0
2306,194487.0
2307,208028.0
2308,230866.0
2309,289008.0
2310,210792.0
2311,202020.0
2312,171756.0
2313,167568.0
2314,177751.0
2315,179112.0
2316,200399.0
2317,197312.0
2318,180188.0
2319,183050.0
2320,179726.0
2321,238895.0
2322,185614.0
2323,194245.0
2324,178427.0
2325,210571.0
2326,178668.0
2327,196709.0
2328,218603.0
2329,194785.0
2330,182322.0
2331,331332.0
2332,392982.0
2333,323101.0
2334,260574.0
2335,286316.0
2336,302518.0
2337,194770.0
2338,258314.0
2339,207499.0
2340,394168.0
2341,204896.0
2342,233539.0
2343,226794.0
2344,210585.0
2345,216036.0
2346,214534.0
2347,204991.0
2348,249583.0
2349,189688.0
2350,319858.0
2351,273008.0
2352,258820.0
2353,246688.0
2354,142072.0
2355,140252.0
2356,143286.0
2357,182258.0
2358,204932.0
2359,136244.0
2360,111234.0
2361,143537.0
2362,270356.0
2363,132247.0
2364,149227.0
2365,208691.0
2366,188677.0
2367,221374.0
2368,219095.0
2369,216934.0
2370,169845.0
2371,169649.0
2372,195525.0
2373,276087.0
2374,301419.0
2375,236004.0
2376,295676.0
2377,333289.0
2378,152224.0
2379,201321.0
2380,153725.0
2381,175191.0
2382,193851.0
2383,197346.0
2384,235546.0
2385,158822.0
2386,136948.0
2387,130936.0
2388,100135.0
2389,117215.0
2390,153637.0
2391,144062.0
2392,115117.0
2393,175769.0
2394,141881.0
2395,211384.0
2396,139808.0
2397,224282.0
2398,131239.0
2399,69136.0
2400,64815.0
2401,127519.0
2402,135442.0
2403,146298.0
2404,163537.0
2405,153603.0
2406,139108.0
2407,121597.0
2408,133253.0
2409,116421.0
2410,164236.0
2411,114837.0
2412,162195.0
2413,130595.0
2414,169857.0
2415,134758.0
2416,126089.0
2417,135637.0
2418,137072.0
2419,128167.0
2420,118954.0
2421,170424.0
2422,101909.0
2423,119793.0
2424,152384.0
2425,180926.0
2426,131303.0
2427,132782.0
2428,188602.0
2429,111105.0
2430,125360.0
2431,110309.0
2432,147904.0
2433,143440.0
2434,134453.0
2435,149233.0
2436,110508.0
2437,102488.0
2438,123288.0
2439,97003.0
2440,122130.0
2441,88676.0
2442,92823.0
2443,129145.0
2444,135125.0
2445,85712.0
2446,138421.0
2447,166528.0
2448,119072.0
2449,108022.0
2450,161070.0
2451,104939.0
2452,208899.0
2453,91066.0
2454,119127.0
2455,112512.0
2456,139191.0
2457,145680.0
2458,136013.0
2459,112904.0
2460,138894.0
2461,124749.0
2462,133021.0
2463,128568.0
2464,180529.0
2465,139373.0
2466,115825.0
2467,114250.0
2468,93533.0
2469,92336.0
2470,197690.0
2471,223457.0
2472,165726.0
2473,120750.0
2474,86282.0
2475,207042.0
2476,122707.0
2477,133776.0
2478,159780.0
2479,107013.0
2480,142170.0
2481,119936.0
2482,112694.0
2483,106075.0
2484,114400.0
2485,126746.0
2486,163171.0
2487,166373.0
2488,157554.0
2489,158124.0
2490,134482.0
2491,88750.0
2492,193442.0
2493,152584.0
2494,140329.0
2495,83132.0
2496,232357.0
2497,151771.0
2498,109658.0
2499,82583.0
2500,125237.0
2501,138496.0
2502,136201.0
2503,99491.0
2504,200804.0
2505,233095.0
2506,246619.0
2507,275350.0
2508,245072.0
2509,211103.0
2510,206517.0
2511,170340.0
2512,205543.0
2513,218689.0
2514,291914.0
2515,154723.0
2516,176137.0
2517,148693.0
2518,158937.0
2519,239636.0
2520,227848.0
2521,185358.0
2522,225521.0
2523,115926.0
2524,140059.0
2525,151511.0
2526,145726.0
2527,120838.0
2528,142719.0
2529,106673.0
2530,123929.0
2531,256057.0
2532,222790.0
2533,193450.0
2534,244327.0
2535,291204.0
2536,234222.0
2537,256150.0
2538,179265.0
2539,180693.0
2540,181475.0
2541,173209.0
2542,163175.0
2543,115087.0
2544,112961.0
2545,133392.0
2546,119133.0
2547,123216.0
2548,148115.0
2549,146893.0
2550,787932.0
2551,138809.0
2552,128366.0
2553,75762.0
2554,87457.0
2555,117856.0
2556,97501.0
2557,102347.0
2558,138984.0
2559,156802.0
2560,156574.0
2561,146499.0
2562,148015.0
2563,152972.0
2564,207616.0
2565,145096.0
2566,182604.0
2567,148358.0
2568,190611.0
2569,240365.0
2570,114811.0
2571,195213.0
2572,147369.0
2573,236851.0
2574,325979.0
2575,130832.0
2576,124306.0
2577,155203.0
2578,76664.0
2579,52986.0
2580,77191.0
2581,87520.0
2582,93679.0
2583,281602.0
2584,174113.0
2585,185752.0
2586,213917.0
2587,194043.0
2588,148823.0
2589,149341.0
2590,192693.0
2591,230915.0
2592,214839.0
2593,252610.0
2594,179834.0
2595,197647.0
2596,291745.0
2597,186844.0
2598,283425.0
2599,389051.0
2600,158736.0
2601,132015.0
2602,81246.0
2603,95231.0
2604,88330.0
2605,82749.0
2606,146175.0
2607,205659.0
2608,173682.0
2609,169239.0
2610,106157.0
2611,167731.0
2612,156480.0
2613,125346.0
2614,120257.0
2615,155822.0
2616,137349.0
2617,184766.0
2618,188650.0
2619,198886.0
2620,190255.0
2621,177151.0
2622,178649.0
2623,237982.0
2624,291997.0
2625,290866.0
2626,174050.0
2627,168255.0
2628,557980.0
2629,554777.0
2630,397262.0
2631,505509.0
2632,446675.0
2633,318913.0
2634,444907.0
2635,145098.0
2636,171626.0
2637,174493.0
2638,267381.0
2639,188543.0
2640,150736.0
2641,101069.0
2642,183041.0
2643,106725.0
2644,115020.0
2645,110299.0
2646,95574.0
2647,104985.0
2648,142767.0
2649,152932.0
2650,127906.0
2651,142872.0
2652,404661.0
2653,257049.0
2654,269033.0
2655,424861.0
2656,335566.0
2657,357281.0
2658,326938.0
2659,307683.0
2660,369251.0
2661,363628.0
2662,383333.0
2663,286998.0
2664,278932.0
2665,349031.0
2666,284761.0
2667,170869.0
2668,175573.0
2669,183607.0
2670,273246.0
2671,183425.0
2672,198040.0
2673,203712.0
2674,197769.0
2675,173338.0
2676,187235.0
2677,199916.0
2678,226885.0
2679,273205.0
2680,286271.0
2681,404985.0
2682,321985.0
2683,509636.0
2684,313947.0
2685,331386.0
2686,238198.0
2687,301152.0
2688,213010.0
2689,208586.0
2690,414258.0
2691,192992.0
2692,137618.0
2693,202602.0
2694,132190.0
2695,189758.0
2696,178667.0
2697,186318.0
2698,188797.0
2699,173443.0
2700,153750.0
2701,142142.0
2702,102448.0
2703,114901.0
2704,138824.0
2705,111096.0
2706,103437.0
2707,112739.0
2708,131420.0
2709,100498.0
2710,123130.0
2711,288980.0
2712,397409.0
2713,164623.0
2714,148923.0
2715,174990.0
2716,142368.0
2717,190007.0
2718,218200.0
2719,160896.0
2720,165566.0
2721,130651.0
2722,157284.0
2723,136819.0
2724,124847.0
2725,128374.0
2726,147633.0
2727,171569.0
2728,179297.0
2729,147703.0
2730,148948.0
2731,133964.0
2732,136838.0
2733,156961.0
2734,130689.0
2735,141247.0
2736,138668.0
2737,120971.0
2738,134699.0
2739,152281.0
2740,135372.0
2741,144440.0
2742,151349.0
2743,161445.0
2744,164359.0
2745,140052.0
2746,149494.0
2747,146759.0
2748,123312.0
2749,124502.0
2750,119259.0
2751,138382.0
2752,169446.0
2753,141208.0
2754,221152.0
2755,141173.0
2756,93527.0
2757,65552.0
2758,88951.0
2759,176401.0
2760,126178.0
2761,142271.0
2762,144142.0
2763,182691.0
2764,143281.0
2765,277794.0
2766,105715.0
2767,88957.0
2768,123072.0
2769,131793.0
2770,127768.0
2771,100350.0
2772,110049.0
2773,182982.0
2774,148820.0
2775,104258.0
2776,151198.0
2777,171116.0
2778,92149.0
2779,125396.0
2780,94506.0
2781,91988.0
2782,98617.0
2783,102920.0
2784,118726.0
2785,142287.0
2786,63568.0
2787,119362.0
2788,77859.0
2789,165626.0
2790,93916.0
2791,108852.0
2792,55485.0
2793,121451.0
2794,105997.0
2795,120657.0
2796,96747.0
2797,223574.0
2798,102096.0
2799,117239.0
2800,70724.0
2801,104279.0
2802,126097.0
2803,172078.0
2804,124615.0
2805,96965.0
2806,84106.0
2807,208730.0
2808,148627.0
2809,128800.0
2810,129329.0
2811,150689.0
2812,160550.0
2813,156061.0
2814,157056.0
2815,96002.0
2816,242401.0
2817,156802.0
2818,134488.0
2819,166488.0
2820,137758.0
2821,94334.0
2822,170334.0
2823,338124.0
2824,176011.0
2825,142969.0
2826,134365.0
2827,129052.0
2828,224404.0
2829,207744.0
2830,217839.0
2831,169455.0
2832,249993.0
2833,313503.0
2834,222837.0
2835,220572.0
2836,186990.0
2837,157066.0
2838,152186.0
2839,180687.0
2840,209456.0
2841,202413.0
2842,232776.0
2843,153663.0
2844,171657.0
2845,125516.0
2846,208078.0
2847,218148.0
2848,216538.0
2849,193828.0
2850,277425.0
2851,206167.0
2852,244640.0
2853,237955.0
2854,136525.0
2855,201587.0
2856,197624.0
2857,185193.0
2858,202055.0
2859,110582.0
2860,141213.0
2861,126679.0
2862,166781.0
2863,124871.0
2864,249788.0
2865,140557.0
2866,135707.0
2867,106596.0
2868,97722.0
2869,94063.0
2870,115208.0
2871,79052.0
2872,57904.0
2873,95687.0
2874,137423.0
2875,119564.0
2876,155162.0
2877,158503.0
2878,156012.0
2879,141394.0
2880,105032.0
2881,146103.0
2882,188464.0
2883,209368.0
2884,178526.0
2885,184950.0
2886,236599.0
2887,96789.0
2888,152487.0
2889,58902.0
2890,81547.0
2891,142267.0
2892,35700.0
2893,59644.0
2894,45640.0
2895,345299.0
2896,279222.0
2897,222633.0
2898,132323.0
2899,198435.0
2900,157970.0
2901,219988.0
2902,164315.0
2903,325130.0
2904,356539.0
2905,74608.0
2906,193670.0
2907,105492.0
2908,130487.0
2909,137877.0
2910,74839.0
2911,78802.0
2912,149182.0
2913,78246.0
2914,76905.0
2915,83315.0
2916,80874.0
2917,173162.0
2918,116516.0
2919,219951.0
