Id,SalePrice
1861,118877.0
1862,304545.0
1863,295989.0
1864,296024.0
1865,325006.0
1866,329539.0
1867,227989.0
1868,294863.0
1869,196609.0
1870,231833.0
1871,253694.0
1872,174859.0
1873,232692.0
1874,140488.0
1875,207071.0
1876,197442.0
1877,209274.0
1878,202311.0
1879,129523.0
1880,136018.0
1881,240376.0
1882,249365.0
1883,195830.0
1884,209482.0
1885,254545.0
1886,300059.0
1887,205804.0
1888,273612.0
1889,168309.0
1890,119715.0
1891,129643.0
1892,105899.0
1893,131525.0
1894,126781.0
1895,141080.0
1896,127805.0
1897,112456.0
1898,115927.0
1899,142320.0
1900,156812.0
1901,169196.0
1902,137051.0
1903,220786.0
1904,138907.0
1905,191832.0
1906,141205.0
1907,196811.0
1908,108764.0
1909,143275.0
1910,122621.0
1911,209138.0
1912,301739.0
1913,151811.0
1914,52315.0
1915,325827.0
1916,70562.0
1917,254380.0
1918,137949.0
1919,169646.0
1920,144439.0
1921,400264.0
1922,326131.0
1923,210360.0
1924,220917.0
1925,212141.0
1926,382677.0
1927,132455.0
1928,164521.0
1929,124326.0
1930,129899.0
1931,135156.0
1932,135092.0
1933,180421.0
1934,181650.0
1935,172748.0
1936,192285.0
1937,181640.0
1938,165024.0
1939,227243.0
1940,192832.0
1941,171662.0
1942,185463.0
1943,206907.0
1944,342847.0
1945,393605.0
1946,130012.0
1947,252342.0
1948,178692.0
1949,233605.0
1950,179860.0
1951,255328.0
1952,213620.0
1953,169285.0
1954,197468.0
1955,131643.0
1956,292509.0
1957,154203.0
1958,301665.0
1959,145301.0
1960,114597.0
1961,121669.0
1962,101070.0
1963,103644.0
1964,109781.0
1965,148968.0
1966,153676.0
1967,291656.0
1968,402928.0
1969,392046.0
1970,440774.0
1971,459303.0
1972,379314.0
1973,277693.0
1974,332847.0
1975,428433.0
1976,273652.0
1977,356927.0
1978,337818.0
1979,317087.0
1980,203072.0
1981,336401.0
1982,223069.0
1983,201906.0
1984,167179.0
1985,223437.0
1986,214324.0
1987,182891.0
1988,176829.0
1989,186311.0
1990,222446.0
1991,217219.0
1992,212992.0
1993,170079.0
1994,238650.0
1995,181417.0
1996,254095.0
1997,320422.0
1998,328479.0
1999,245343.0
2000,315480.0
2001,267649.0
2002,242536.0
2003,239081.0
2004,269522.0
2005,220947.0
2006,217206.0
2007,249676.0
2008,210906.0
2009,196409.0
2010,193365.0
2011,138783.0
2012,177408.0
2013,179357.0
2014,188665.0
2015,212711.0
2016,191455.0
2017,204296.0
2018,122511.0
2019,130452.0
2020,109623.0
2021,108888.0
2022,185422.0
2023,141295.0
2024,239313.0
2025,344578.0
2026,174766.0
2027,165041.0
2028,149979.0
2029,172909.0
2030,269477.0
2031,237073.0
2032,247746.0
2033,266572.0
2034,170126.0
2035,214255.0
2036,196247.0
2037,205321.0
2038,306316.0
2039,219645.0
2040,355056.0
2041,306069.0
2042,203250.0
2043,173082.0
2044,167610.0
2045,207376.0
2046,143886.0
2047,139028.0
2048,138975.0
2049,139017.0
2050,176199.0
2051,109110.0
2052,132324.0
2053,145582.0
2054,94384.0
2055,160895.0
2056,143845.0
2057,119764.0
2058,214165.0
2059,133950.0
2060,170160.0
2061,173663.0
2062,133468.0
2063,119766.0
2064,138106.0
2065,110112.0
2066,170558.0
2067,109549.0
2068,142544.0
2069,80937.0
2070,110287.0
2071,87452.0
2072,135250.0
2073,144095.0
2074,185415.0
2075,149122.0
2076,114498.0
2077,157967.0
2078,128475.0
2079,133796.0
2080,120105.0
2081,126605.0
2082,120126.0
2083,149292.0
2084,116842.0
2085,123552.0
2086,100195.0
2087,120186.0
2088,97188.0
2089,84563.0
2090,122779.0
2091,124872.0
2092,120647.0
2093,119426.0
2094,133203.0
2095,142477.0
2096,84959.0
2097,99915.0
2098,144169.0
2099,56463.0
2100,79303.0
2101,122686.0
2102,128828.0
2103,111200.0
2104,124790.0
2105,126563.0
2106,76711.0
2107,217538.0
2108,115912.0
2109,111210.0
2110,125785.0
2111,146225.0
2112,134406.0
2113,113661.0
2114,119800.0
2115,153828.0
2116,118883.0
2117,139105.0
2118,117369.0
2119,110206.0
2120,118518.0
2121,98737.0
2122,115490.0
2123,87481.0
2124,166968.0
2125,123898.0
2126,154489.0
2127,146891.0
2128,118155.0
2129,94361.0
2130,137334.0
2131,147574.0
2132,117584.0
2133,123650.0
2134,120646.0
2135,101999.0
2136,82247.0
2137,107244.0
2138,134612.0
2139,153104.0
2140,137964.0
2141,150324.0
2142,127170.0
2143,138445.0
2144,132802.0
2145,140968.0
2146,171370.0
2147,145440.0
2148,134842.0
2149,128009.0
2150,218278.0
2151,127846.0
2152,171610.0
2153,153193.0
2154,108221.0
2155,140970.0
2156,243716.0
2157,234528.0
2158,239445.0
2159,218235.0
2160,173731.0
2161,239523.0
2162,415914.0
2163,344740.0
2164,250402.0
2165,187935.0
2166,149287.0
2167,217996.0
2168,205915.0
2169,197398.0
2170,217756.0
2171,153108.0
2172,132811.0
2173,179545.0
2174,224827.0
2175,312152.0
2176,320142.0
2177,245232.0
2178,218512.0
2179,140556.0
2180,190780.0
2181,192812.0
2182,222761.0
2183,192681.0
2184,123024.0
2185,123530.0
2186,140738.0
2187,147389.0
2188,150608.0
2189,199296.0
2190,82709.0
2191,82503.0
2192,86467.0
2193,115163.0
2194,102067.0
2195,113549.0
2196,104447.0
2197,114935.0
2198,159318.0
2199,175934.0
2200,145305.0
2201,139121.0
2202,211935.0
2203,133891.0
2204,176735.0
2205,117053.0
2206,125156.0
2207,217154.0
2208,251817.0
2209,210795.0
2210,115417.0
2211,119943.0
2212,120114.0
2213,105148.0
2214,133876.0
2215,106682.0
2216,145240.0
2217,69007.0
2218,66187.0
2219,68438.0
2220,78460.0
2221,325786.0
2222,265384.0
2223,265956.0
2224,208703.0
2225,133872.0
2226,167020.0
2227,199546.0
2228,271453.0
2229,243687.0
2230,159886.0
2231,217947.0
2232,173752.0
2233,178789.0
2234,250308.0
2235,208678.0
2236,262948.0
2237,328936.0
2238,208908.0
2239,101773.0
2240,163490.0
2241,145384.0
2242,113740.0
2243,129121.0
2244,106362.0
2245,104449.0
2246,146594.0
2247,114454.0
2248,123430.0
2249,119574.0
2250,127177.0
2251,116815.0
2252,164269.0
2253,160154.0
2254,181632.0
2255,188156.0
2256,181312.0
2257,203135.0
2258,168919.0
2259,175304.0
2260,156742.0
2261,194879.0
2262,216111.0
2263,359189.0
2264,446629.0
2265,161417.0
2266,290728.0
2267,344914.0
2268,425642.0
2269,153748.0
2270,194730.0
2271,234948.0
2272,196424.0
2273,159920.0
2274,180681.0
2275,159812.0
2276,183933.0
2277,182704.0
2278,143839.0
2279,126200.0
2280,118512.0
2281,164486.0
2282,178651.0
2283,100740.0
2284,103430.0
2285,149563.0
2286,126391.0
2287,356410.0
2288,276035.0
2289,364112.0
2290,446237.0
2291,321885.0
2292,414968.0
2293,486958.0
2294,407730.0
2295,454345.0
2296,272472.0
2297,340144.0
2298,337133.0
2299,354894.0
2300,334038.0
2301,301640.0
2302,240954.0
2303,234933.0
2304,230307.0
2305,187070.0
2306,184760.0
2307,190142.0
2308,218674.0
2309,277611.0
2310,206243.0
2311,199944.0
2312,166918.0
2313,174457.0
2314,173413.0
2315,176801.0
2316,184801.0
2317,182667.0
2318,176466.0
2319,178106.0
2320,182878.0
2321,246804.0
2322,180485.0
2323,185330.0
2324,172589.0
2325,209362.0
2326,172640.0
2327,215856.0
2328,225243.0
2329,188663.0
2330,178397.0
2331,337657.0
2332,418608.0
2333,315220.0
2334,262475.0
2335,276906.0
2336,316307.0
2337,194500.0
2338,282805.0
2339,207496.0
2340,389062.0
2341,211234.0
2342,231389.0
2343,217735.0
2344,228074.0
2345,222809.0
2346,212737.0
2347,204249.0
2348,234013.0
2349,162603.0
2350,293498.0
2351,263860.0
2352,245047.0
2353,219906.0
2354,136291.0
2355,149709.0
2356,146226.0
2357,195146.0
2358,196023.0
2359,133616.0
2360,117525.0
2361,145262.0
2362,265801.0
2363,140269.0
2364,151565.0
2365,219204.0
2366,196751.0
2367,221077.0
2368,214382.0
2369,211323.0
2370,169369.0
2371,165236.0
2372,178731.0
2373,275789.0
2374,291096.0
2375,239221.0
2376,272037.0
2377,329129.0
2378,154111.0
2379,199868.0
2380,145756.0
2381,164610.0
2382,200391.0
2383,207646.0
2384,228126.0
2385,157692.0
2386,138146.0
2387,135846.0
2388,99153.0
2389,118963.0
2390,152571.0
2391,139391.0
2392,115047.0
2393,173116.0
2394,146328.0
2395,205666.0
2396,138990.0
2397,218277.0
2398,122336.0
2399,60518.0
2400,65208.0
2401,112629.0
2402,138660.0
2403,135478.0
2404,156782.0
2405,158296.0
2406,138644.0
2407,126186.0
2408,138975.0
2409,122055.0
2410,151106.0
2411,124185.0
2412,156526.0
2413,133316.0
2414,146480.0
2415,131883.0
2416,124919.0
2417,131761.0
2418,130357.0
2419,125198.0
2420,124403.0
2421,151053.0
2422,112122.0
2423,123252.0
2424,149006.0
2425,171353.0
2426,130668.0
2427,136544.0
2428,181782.0
2429,117522.0
2430,129817.0
2431,110825.0
2432,143411.0
2433,144251.0
2434,142733.0
2435,140383.0
2436,111718.0
2437,100400.0
2438,126415.0
2439,105843.0
2440,119073.0
2441,99367.0
2442,98641.0
2443,119625.0
2444,125675.0
2445,87992.0
2446,130147.0
2447,184112.0
2448,129822.0
2449,111950.0
2450,152789.0
2451,117193.0
2452,208628.0
2453,95815.0
2454,122860.0
2455,115515.0
2456,129272.0
2457,132291.0
2458,124326.0
2459,111251.0
2460,142164.0
2461,117259.0
2462,135450.0
2463,127700.0
2464,161941.0
2465,130891.0
2466,114991.0
2467,145600.0
2468,97742.0
2469,89837.0
2470,191800.0
2471,207714.0
2472,157437.0
2473,122774.0
2474,89027.0
2475,203284.0
2476,119341.0
2477,132676.0
2478,151392.0
2479,113981.0
2480,147228.0
2481,123414.0
2482,125082.0
2483,111967.0
2484,121588.0
2485,130527.0
2486,149700.0
2487,179108.0
2488,159347.0
2489,148002.0
2490,143700.0
2491,87084.0
2492,177225.0
2493,151043.0
2494,150707.0
2495,83155.0
2496,222918.0
2497,145858.0
2498,115384.0
2499,85484.0
2500,120891.0
2501,131245.0
2502,140414.0
2503,101564.0
2504,185840.0
2505,229118.0
2506,250541.0
2507,281512.0
2508,250601.0
2509,215755.0
2510,218326.0
2511,179992.0
2512,208891.0
2513,217920.0
2514,243598.0
2515,153389.0
2516,173084.0
2517,139572.0
2518,151782.0
2519,231412.0
2520,216254.0
2521,192107.0
2522,222761.0
2523,120150.0
2524,139541.0
2525,145028.0
2526,137193.0
2527,121278.0
2528,117038.0
2529,128386.0
2530,111734.0
2531,251304.0
2532,226817.0
2533,196082.0
2534,232751.0
2535,310090.0
2536,230982.0
2537,241411.0
2538,182468.0
2539,187458.0
2540,172612.0
2541,187071.0
2542,166252.0
2543,123314.0
2544,115454.0
2545,141934.0
2546,125234.0
2547,131173.0
2548,155870.0
2549,159217.0
2550,355176.0
2551,138115.0
2552,125188.0
2553,79561.0
2554,100922.0
2555,124511.0
2556,97853.0
2557,108104.0
2558,156644.0
2559,140490.0
2560,145463.0
2561,153384.0
2562,134231.0
2563,151623.0
2564,185781.0
2565,139038.0
2566,160600.0
2567,142809.0
2568,181649.0
2569,209410.0
2570,112165.0
2571,162995.0
2572,164003.0
2573,202249.0
2574,296070.0
2575,123929.0
2576,127017.0
2577,150011.0
2578,84349.0
2579,67583.0
2580,107360.0
2581,103337.0
2582,102780.0
2583,296980.0
2584,170145.0
2585,172156.0
2586,212363.0
2587,208345.0
2588,148058.0
2589,147268.0
2590,217366.0
2591,216034.0
2592,209750.0
2593,237706.0
2594,175244.0
2595,198131.0
2596,308866.0
2597,178438.0
2598,280845.0
2599,349211.0
2600,148829.0
2601,136849.0
2602,86604.0
2603,98242.0
2604,90621.0
2605,85856.0
2606,148123.0
2607,189812.0
2608,193856.0
2609,171830.0
2610,115009.0
2611,134868.0
2612,157892.0
2613,128324.0
2614,128358.0
2615,157011.0
2616,139087.0
2617,169493.0
2618,184192.0
2619,198985.0
2620,188953.0
2621,180585.0
2622,182802.0
2623,250515.0
2624,277136.0
2625,286153.0
2626,167753.0
2627,173164.0
2628,485972.0
2629,497702.0
2630,376364.0
2631,464280.0
2632,447072.0
2633,308655.0
2634,409079.0
2635,148396.0
2636,186052.0
2637,179387.0
2638,266613.0
2639,188474.0
2640,149686.0
2641,109458.0
2642,186902.0
2643,105020.0
2644,123105.0
2645,103498.0
2646,94311.0
2647,99680.0
2648,145478.0
2649,149746.0
2650,144199.0
2651,152669.0
2652,419263.0
2653,242200.0
2654,244327.0
2655,390634.0
2656,343184.0
2657,349370.0
2658,293547.0
2659,307806.0
2660,338861.0
2661,350266.0
2662,370643.0
2663,279549.0
2664,271278.0
2665,328722.0
2666,269412.0
2667,170547.0
2668,183375.0
2669,171964.0
2670,287831.0
2671,192021.0
2672,188409.0
2673,220237.0
2674,218728.0
2675,171809.0
2676,191725.0
2677,197867.0
2678,255394.0
2679,277001.0
2680,280462.0
2681,455321.0
2682,336819.0
2683,499731.0
2684,321094.0
2685,340628.0
2686,247389.0
2687,322545.0
2688,215674.0
2689,208908.0
2690,445794.0
2691,188911.0
2692,135352.0
2693,194105.0
2694,135236.0
2695,196103.0
2696,190866.0
2697,184665.0
2698,190530.0
2699,177288.0
2700,153310.0
2701,155935.0
2702,115639.0
2703,129928.0
2704,133264.0
2705,123860.0
2706,112515.0
2707,123170.0
2708,132809.0
2709,103824.0
2710,126922.0
2711,275575.0
2712,370646.0
2713,169434.0
2714,151311.0
2715,170234.0
2716,157807.0
2717,186451.0
2718,216302.0
2719,158589.0
2720,159665.0
2721,139217.0
2722,166159.0
2723,144075.0
2724,130695.0
2725,134833.0
2726,139669.0
2727,173781.0
2728,173893.0
2729,156831.0
2730,144152.0
2731,129508.0
2732,125749.0
2733,152241.0
2734,143401.0
2735,136309.0
2736,140948.0
2737,125209.0
2738,132831.0
2739,155773.0
2740,130367.0
2741,145994.0
2742,152692.0
2743,150162.0
2744,153203.0
2745,139510.0
2746,143981.0
2747,146474.0
2748,115911.0
2749,130799.0
2750,130979.0
2751,136757.0
2752,205687.0
2753,146822.0
2754,210786.0
2755,138417.0
2756,95467.0
2757,68502.0
2758,99233.0
2759,164276.0
2760,125267.0
2761,143280.0
2762,145846.0
2763,188247.0
2764,154460.0
2765,262303.0
2766,123325.0
2767,90587.0
2768,122606.0
2769,123296.0
2770,146490.0
2771,114128.0
2772,114506.0
2773,151556.0
2774,134874.0
2775,113914.0
2776,152102.0
2777,149947.0
2778,115600.0
2779,124893.0
2780,94707.0
2781,94959.0
2782,100253.0
2783,104713.0
2784,123012.0
2785,131083.0
2786,75119.0
2787,118982.0
2788,80350.0
2789,179963.0
2790,100829.0
2791,110509.0
2792,51957.0
2793,140635.0
2794,109839.0
2795,118506.0
2796,103080.0
2797,181418.0
2798,114586.0
2799,122953.0
2800,73137.0
2801,108299.0
2802,135950.0
2803,155731.0
2804,136232.0
2805,94482.0
2806,84960.0
2807,172320.0
2808,147896.0
2809,133731.0
2810,133440.0
2811,154239.0
2812,148838.0
2813,144751.0
2814,151492.0
2815,95862.0
2816,219269.0
2817,151020.0
2818,132832.0
2819,175338.0
2820,135660.0
2821,101436.0
2822,175230.0
2823,237752.0
2824,178735.0
2825,143488.0
2826,128366.0
2827,135064.0
2828,206057.0
2829,185211.0
2830,216632.0
2831,180266.0
2832,231334.0
2833,303840.0
2834,211421.0
2835,214731.0
2836,196012.0
2837,161186.0
2838,145978.0
2839,182842.0
2840,199791.0
2841,203403.0
2842,222547.0
2843,147364.0
2844,158546.0
2845,123745.0
2846,209450.0
2847,203637.0
2848,221688.0
2849,205296.0
2850,284501.0
2851,220371.0
2852,239671.0
2853,231685.0
2854,137564.0
2855,207192.0
2856,202927.0
2857,193785.0
2858,199213.0
2859,128233.0
2860,131246.0
2861,127518.0
2862,181346.0
2863,123587.0
2864,244464.0
2865,139153.0
2866,137291.0
2867,110067.0
2868,112997.0
2869,111470.0
2870,135159.0
2871,90526.0
2872,60805.0
2873,101342.0
2874,135914.0
2875,114385.0
2876,163185.0
2877,146825.0
2878,164895.0
2879,138615.0
2880,105082.0
2881,147422.0
2882,160934.0
2883,180412.0
2884,190758.0
2885,179314.0
2886,216241.0
2887,98966.0
2888,139324.0
2889,62178.0
2890,85976.0
2891,133858.0
2892,42897.0
2893,89086.0
2894,56100.0
2895,335050.0
2896,286981.0
2897,202336.0
2898,142211.0
2899,219191.0
2900,161994.0
2901,197364.0
2902,166346.0
2903,342121.0
2904,364340.0
2905,88730.0
2906,202901.0
2907,110708.0
2908,133879.0
2909,135793.0
2910,80411.0
2911,85829.0
2912,148078.0
2913,85999.0
2914,83916.0
2915,85675.0
2916,87132.0
2917,159056.0
2918,120928.0
2919,230603.0
